node_key,node_type,source,node_id,name
disease|MONDO|11043,disease,MONDO,11043,"myelodysplasia, immunodeficiency, facial dysmorphism, short stature, and psychomotor delay"
disease|MONDO|11044,disease,MONDO,11044,"ectrodactyly of lower limbs, congenital heart defect, and micrognathia"
disease|MONDO|11045,disease,MONDO,11045,MMEP syndrome
disease|MONDO|11046,disease,MONDO,11046,"short stature, Brussels type"
disease|MONDO|11047,disease,MONDO,11047,deafness-epiphyseal dysplasia-short stature syndrome
disease|MONDO|11048,disease,MONDO,11048,epilepsy-microcephaly-skeletal dysplasia syndrome
disease|MONDO|11049,disease,MONDO,11049,fine-Lubinsky syndrome
disease|MONDO|1105,disease,MONDO,1105,renal hypertension
disease|MONDO|11050,disease,MONDO,11050,microcephaly-cardiac defect-lung malsegmentation syndrome
disease|MONDO|11051,disease,MONDO,11051,"lethal short-limb skeletal dysplasia, Al Gazali type"
disease|MONDO|11052,disease,MONDO,11052,amelia cleft lip palate hydrocephalus iris coloboma
disease|MONDO|11053,disease,MONDO,11053,intellectual disability-sparse hair-brachydactyly syndrome
disease|MONDO|11054,disease,MONDO,11054,autosomal recessive amelia
disease|MONDO|11055,disease,MONDO,11055,distal monosomy 10p
disease|MONDO|11056,disease,MONDO,11056,Wilms tumor 4
disease|MONDO|11057,disease,MONDO,11057,cerebrovascular disorder
disease|MONDO|11058,disease,MONDO,11058,autosomal dominant nonsyndromic deafness 9
disease|MONDO|11059,disease,MONDO,11059,holoprosencephaly-craniosynostosis syndrome
disease|MONDO|1106,disease,MONDO,1106,kidney failure
disease|MONDO|11060,disease,MONDO,11060,early-onset non-syndromic cataract
disease|MONDO|11061,disease,MONDO,11061,"chorea, remitting, with nystagmus and cataract"
disease|MONDO|11062,disease,MONDO,11062,aprosencephaly cerebellar dysgenesis
disease|MONDO|11063,disease,MONDO,11063,"hidrotic ectodermal dysplasia, Christianson-Fourie type"
disease|MONDO|11064,disease,MONDO,11064,"lethal chondrodysplasia, Seller type"
disease|MONDO|11065,disease,MONDO,11065,Hunter-McAlpine craniosynostosis
disease|MONDO|11066,disease,MONDO,11066,Charcot-Marie-Tooth disease type 4B1
disease|MONDO|11067,disease,MONDO,11067,autosomal recessive nonsyndromic deafness 12
disease|MONDO|11068,disease,MONDO,11068,type 1 diabetes mellitus 12
disease|MONDO|11069,disease,MONDO,11069,"cervical ribs, Sprengel anomaly, anal atresia, and urethral obstruction"
disease|MONDO|11070,disease,MONDO,11070,van Maldergem syndrome 1
disease|MONDO|11071,disease,MONDO,11071,hereditary thrombocytopenia and hematologic cancer predisposition syndrome
disease|MONDO|11072,disease,MONDO,11072,"diabetes mellitus, noninsulin-dependent, 2"
disease|MONDO|11073,disease,MONDO,11073,"diabetes mellitus, transient neonatal, 1"
disease|MONDO|11074,disease,MONDO,11074,autosomal dominant nonsyndromic deafness 7
disease|MONDO|11075,disease,MONDO,11075,retinitis pigmentosa 18
disease|MONDO|11076,disease,MONDO,11076,myofibrillar myopathy 1
disease|MONDO|11077,disease,MONDO,11077,"microcephaly, corpus callosum dysgenesis, and cleft lip/palate"
disease|MONDO|11078,disease,MONDO,11078,"anterior chamber cleavage disorder, cerebellar hypoplasia, hypothyroidism, and tracheal stenosis"
disease|MONDO|11079,disease,MONDO,11079,"rhizomelic dysplasia, Patterson-Lowry type"
disease|MONDO|1108,disease,MONDO,1108,broad ligament malignant neoplasm
disease|MONDO|11080,disease,MONDO,11080,progressive deafness with stapes fixation
disease|MONDO|11081,disease,MONDO,11081,dislocation of the hip-dysmorphism syndrome
disease|MONDO|11082,disease,MONDO,11082,oculoauriculofrontonasal syndrome
disease|MONDO|11083,disease,MONDO,11083,trichodental syndrome
disease|MONDO|11084,disease,MONDO,11084,"psoriasis 3, susceptibility to"
disease|MONDO|11085,disease,MONDO,11085,Charcot-Marie-Tooth disease type 4D
disease|MONDO|11086,disease,MONDO,11086,"severe combined immunodeficiency, autosomal recessive, T cell-negative, B cell-negative, NK cell-positive"
disease|MONDO|11087,disease,MONDO,11087,inflammatory bowel disease 2
disease|MONDO|11088,disease,MONDO,11088,congenital myasthenic syndrome 1A
disease|MONDO|11089,disease,MONDO,11089,patent ductus venosus
disease|MONDO|1109,disease,MONDO,1109,petrositis
disease|MONDO|11090,disease,MONDO,11090,isolated hereditary congenital facial paralysis
disease|MONDO|11091,disease,MONDO,11091,Charcot-Marie-Tooth disease type 2D
disease|MONDO|11092,disease,MONDO,11092,ribbing disease
disease|MONDO|11093,disease,MONDO,11093,mucopolysaccharidosis type 9
disease|MONDO|11094,disease,MONDO,11094,dilated cardiomyopathy 1C
disease|MONDO|11095,disease,MONDO,11095,dilated cardiomyopathy 1D
disease|MONDO|11096,disease,MONDO,11096,autosomal agammaglobulinemia
disease|MONDO|11097,disease,MONDO,11097,Axenfeld-Rieger syndrome type 2
disease|MONDO|11098,disease,MONDO,11098,"prostate cancer, hereditary, 1"
disease|MONDO|11099,disease,MONDO,11099,human HOXA1 syndromes
disease|MONDO|111,disease,MONDO,111,"camptodactyly syndrome, Guadalajara"
disease|MONDO|1110,disease,MONDO,1110,chronic pyelonephritis
disease|MONDO|11100,disease,MONDO,11100,"microcephaly, retinitis pigmentosa, and sutural cataract"
disease|MONDO|11101,disease,MONDO,11101,peroxisome biogenesis disorder 1B
disease|MONDO|11102,disease,MONDO,11102,autosomal dominant nonsyndromic deafness 12
disease|MONDO|11103,disease,MONDO,11103,autosomal dominant nonsyndromic deafness 3A
disease|MONDO|11104,disease,MONDO,11104,cataract 3 multiple types
disease|MONDO|11105,disease,MONDO,11105,"alacrima, congenital, autosomal recessive"
disease|MONDO|11106,disease,MONDO,11106,facial dysmorphism-lens dislocation-anterior segment abnormalities-spontaneous filtering blebs syndrome
disease|MONDO|11107,disease,MONDO,11107,congenital hypotrichosis with juvenile macular dystrophy
disease|MONDO|11108,disease,MONDO,11108,Stüve-Wiedemann syndrome
disease|MONDO|11109,disease,MONDO,11109,"multiple epiphyseal dysplasia, Lowry type"
disease|MONDO|11110,disease,MONDO,11110,dyssegmental dysplasia-glaucoma syndrome
disease|MONDO|11111,disease,MONDO,11111,horns in sheep
disease|MONDO|11112,disease,MONDO,11112,Wilms tumor 5
disease|MONDO|11113,disease,MONDO,11113,Charcot-Marie-Tooth disease type 4C
disease|MONDO|11114,disease,MONDO,11114,familial multiple trichoepithelioma
disease|MONDO|11115,disease,MONDO,11115,spastic paraplegia and Evans syndrome
disease|MONDO|11116,disease,MONDO,11116,lung agenesis-heart defect-thumb anomalies syndrome
disease|MONDO|11117,disease,MONDO,11117,iris pigment epithelium anomalies
disease|MONDO|11118,disease,MONDO,11118,bilineal acute myeloid leukemia
disease|MONDO|11119,disease,MONDO,11119,iridogoniodysgenesis
disease|MONDO|1112,disease,MONDO,1112,bubonic plague
disease|MONDO|11120,disease,MONDO,11120,"neural tube defects, folate-sensitive"
disease|MONDO|11121,disease,MONDO,11121,paragangliomas 2
disease|MONDO|11122,disease,MONDO,11122,obesity disorder
disease|MONDO|11123,disease,MONDO,11123,type 1 diabetes mellitus 15
disease|MONDO|11124,disease,MONDO,11124,spondyloepimetaphyseal dysplasia-abnormal dentition syndrome
disease|MONDO|11125,disease,MONDO,11125,"trichothiodystrophy 1, photosensitive"
disease|MONDO|11126,disease,MONDO,11126,acute insulin response
disease|MONDO|11128,disease,MONDO,11128,Sheldon-hall syndrome
disease|MONDO|11129,disease,MONDO,11129,glaucoma type 1C
disease|MONDO|1113,disease,MONDO,1113,Fiedler's myocarditis
disease|MONDO|11130,disease,MONDO,11130,"sebaceous gland hyperplasia, familial presenile"
disease|MONDO|11131,disease,MONDO,11131,tricho-oculo-dermo-vertebral syndrome
disease|MONDO|11132,disease,MONDO,11132,"T-cell immunodeficiency, congenital alopecia, and nail dystrophy"
disease|MONDO|11133,disease,MONDO,11133,"deaf blind hypopigmentation syndrome, Yemenite type"
disease|MONDO|11134,disease,MONDO,11134,curry-Jones syndrome
disease|MONDO|11135,disease,MONDO,11135,"superior transverse scapular ligament, calcification of, familial"
disease|MONDO|11136,disease,MONDO,11136,Quebec platelet disorder
disease|MONDO|11137,disease,MONDO,11137,retinitis pigmentosa 19
disease|MONDO|11138,disease,MONDO,11138,"systemic lupus erythematosus, susceptibility to, 1"
disease|MONDO|11139,disease,MONDO,11139,preaxial hallucal polydactyly
disease|MONDO|1114,disease,MONDO,1114,bacterial myocarditis
disease|MONDO|11140,disease,MONDO,11140,benign familial neonatal-infantile seizures
disease|MONDO|11141,disease,MONDO,11141,folate level in erythrocytes
disease|MONDO|11142,disease,MONDO,11142,"Ehlers-Danlos syndrome, musculocontractural type"
disease|MONDO|11143,disease,MONDO,11143,cone-rod dystrophy 6
disease|MONDO|11144,disease,MONDO,11144,neuronal ceroid lipofuscinosis 6
disease|MONDO|11145,disease,MONDO,11145,colobomatous microphthalmia - obesity - hypogenitalism - intellectual disability syndrome
disease|MONDO|11146,disease,MONDO,11146,tetrasomy 12p
disease|MONDO|11147,disease,MONDO,11147,chromosome 18q deletion syndrome
disease|MONDO|11148,disease,MONDO,11148,Spondylospinal thoracic dysostosis
disease|MONDO|11149,disease,MONDO,11149,"premature aging syndrome, Okamoto type"
disease|MONDO|1115,disease,MONDO,1115,familial polycythemia
disease|MONDO|11150,disease,MONDO,11150,acroosteolysis-keloid-like lesions-premature aging syndrome
disease|MONDO|11151,disease,MONDO,11151,exudative vitreoretinopathy 4
disease|MONDO|11152,disease,MONDO,11152,PHGDH deficiency
disease|MONDO|11153,disease,MONDO,11153,"hyperinsulinemic hypoglycemia, familial, 2"
disease|MONDO|11154,disease,MONDO,11154,"acrofacial dysostosis, Palagonia type"
disease|MONDO|11155,disease,MONDO,11155,vacuolar Neuromyopathy
disease|MONDO|11156,disease,MONDO,11156,progressive familial intrahepatic cholestasis type 2
disease|MONDO|11157,disease,MONDO,11157,Gomez-Lopez-Hernandez syndrome
disease|MONDO|11158,disease,MONDO,11158,autoimmune lymphoproliferative syndrome type 1
disease|MONDO|11159,disease,MONDO,11159,autosomal dominant nonsyndromic deafness 13
disease|MONDO|1116,disease,MONDO,1116,mesenteric lymphadenitis
disease|MONDO|11160,disease,MONDO,11160,autosomal recessive nonsyndromic deafness 15
disease|MONDO|11161,disease,MONDO,11161,sperm-specific antigen 1
disease|MONDO|11162,disease,MONDO,11162,cataract 14 multiple types
disease|MONDO|11163,disease,MONDO,11163,"malignant hyperthermia, susceptibility to, 5"
disease|MONDO|11164,disease,MONDO,11164,"malignant hyperthermia, susceptibility to, 6"
disease|MONDO|11165,disease,MONDO,11165,glomerulopathy with fibronectin deposits 2
disease|MONDO|11166,disease,MONDO,11166,lymphedema-atrial septal defects-facial changes syndrome
disease|MONDO|11167,disease,MONDO,11167,type 1 diabetes mellitus 6
disease|MONDO|11168,disease,MONDO,11168,type 1 diabetes mellitus 10
disease|MONDO|11169,disease,MONDO,11169,keratosis linearis-ichthyosis congenita-sclerosing keratoderma syndrome
disease|MONDO|1117,disease,MONDO,1117,methemoglobinemia
disease|MONDO|11170,disease,MONDO,11170,autosomal recessive limb-girdle muscular dystrophy type 2G
disease|MONDO|11171,disease,MONDO,11171,odonto-tricho-ungual-digito-palmar syndrome
disease|MONDO|11172,disease,MONDO,11172,otofacioosseous-gonadal syndrome
disease|MONDO|11173,disease,MONDO,11173,thrombocythemia 2
disease|MONDO|11174,disease,MONDO,11174,hyperzincemia with functional zinc depletion
disease|MONDO|11175,disease,MONDO,11175,friedreich ataxia 2
disease|MONDO|11176,disease,MONDO,11176,intestinal hypomagnesemia 1
disease|MONDO|11177,disease,MONDO,11177,"ectodermal dysplasia 4, hair/nail type"
disease|MONDO|11178,disease,MONDO,11178,infantile convulsions and choreoathetosis
disease|MONDO|11179,disease,MONDO,11179,"leishmaniasis, tegumentary, susceptibility to"
disease|MONDO|1118,disease,MONDO,1118,Queensland tick typhus
disease|MONDO|11180,disease,MONDO,11180,"broad terminal phalanges, familial"
disease|MONDO|11181,disease,MONDO,11181,"fibrosis of extraocular muscles, congenital, 2"
disease|MONDO|11182,disease,MONDO,11182,trimethylaminuria (disease)
disease|MONDO|11183,disease,MONDO,11183,"Paget disease of bone 2, early-onset"
disease|MONDO|11184,disease,MONDO,11184,childhood apraxia of speech
disease|MONDO|11185,disease,MONDO,11185,Thiel-Behnke corneal dystrophy
disease|MONDO|11186,disease,MONDO,11186,Usher syndrome type 1F
disease|MONDO|11187,disease,MONDO,11187,"polydactyly, postaxial, type A2"
disease|MONDO|11188,disease,MONDO,11188,arrhythmogenic right ventricular dysplasia 3
disease|MONDO|11189,disease,MONDO,11189,arrhythmogenic right ventricular dysplasia 4
disease|MONDO|1119,disease,MONDO,1119,premature menopause
disease|MONDO|11190,disease,MONDO,11190,nephronophthisis 2
disease|MONDO|11191,disease,MONDO,11191,capillary infantile hemangioma
disease|MONDO|11192,disease,MONDO,11192,autosomal recessive nonsyndromic deafness 18A
disease|MONDO|11193,disease,MONDO,11193,cone dystrophy 3
disease|MONDO|11194,disease,MONDO,11194,Alzheimer disease 5
disease|MONDO|11195,disease,MONDO,11195,Usher syndrome type 1E
disease|MONDO|11196,disease,MONDO,11196,amyotrophic lateral sclerosis type 5
disease|MONDO|11197,disease,MONDO,11197,hereditary thermosensitive neuropathy
disease|MONDO|11198,disease,MONDO,11198,"spondyloepimetaphyseal dysplasia, Missouri type"
disease|MONDO|11199,disease,MONDO,11199,"nephropathy, progressive tubulointerstitial, with cholestatic liver disease"
disease|MONDO|1120,disease,MONDO,1120,chronic frontal sinusitis
disease|MONDO|11200,disease,MONDO,11200,torsion dystonia 7
disease|MONDO|11201,disease,MONDO,11201,"tremor, hereditary essential, 2"
disease|MONDO|11202,disease,MONDO,11202,RHYNS syndrome
disease|MONDO|11203,disease,MONDO,11203,Pierre Robin sequence with pectus excavatum and rib and scapular anomalies
disease|MONDO|11204,disease,MONDO,11204,obsolete cerebellar degeneration-related autoantigen 3
disease|MONDO|11205,disease,MONDO,11205,medium chain 3-ketoacyl-Coa thiolase deficiency
disease|MONDO|11206,disease,MONDO,11206,ventriculomegaly with defects of the radius and kidney
disease|MONDO|11207,disease,MONDO,11207,"xanthomatosis, susceptibility to"
disease|MONDO|11208,disease,MONDO,11208,malignant atrophic papulosis
disease|MONDO|11209,disease,MONDO,11209,progeroid facial appearance with hand anomalies
disease|MONDO|1121,disease,MONDO,1121,frontal sinusitis
disease|MONDO|11210,disease,MONDO,11210,"mitochondrial intermembrane space protein Tim12, yeast, homolog of"
disease|MONDO|11211,disease,MONDO,11211,axial spondylometaphyseal dysplasia
disease|MONDO|11212,disease,MONDO,11212,"sensorineural hearing loss, retinal pigment epithelium lesions, discolored teeth"
disease|MONDO|11213,disease,MONDO,11213,Pierpont syndrome
disease|MONDO|11214,disease,MONDO,11214,progressive familial intrahepatic cholestasis type 3
disease|MONDO|11215,disease,MONDO,11215,osteocraniostenosis
disease|MONDO|11216,disease,MONDO,11216,hemochromatosis type 2A
disease|MONDO|11217,disease,MONDO,11217,desmosterolosis
disease|MONDO|11218,disease,MONDO,11218,autosomal recessive congenital ichthyosis 11
disease|MONDO|11219,disease,MONDO,11219,Fried's tooth and nail syndrome
disease|MONDO|1122,disease,MONDO,1122,chronic maxillary sinusitis
disease|MONDO|11220,disease,MONDO,11220,"parkinson disease 3, autosomal dominant"
disease|MONDO|11221,disease,MONDO,11221,Weyers ulnar ray/oligodactyly syndrome
disease|MONDO|11222,disease,MONDO,11222,"glaucoma 1, open angle, D"
disease|MONDO|11223,disease,MONDO,11223,amyotrophic lateral sclerosis type 4
disease|MONDO|11224,disease,MONDO,11224,monomelic amyotrophy
disease|MONDO|11225,disease,MONDO,11225,severe combined immunodeficiency due to DCLRE1C deficiency
disease|MONDO|11226,disease,MONDO,11226,autosomal dominant nonsyndromic deafness 15
disease|MONDO|11227,disease,MONDO,11227,short stature-auditory canal atresia-mandibular hypoplasia-skeletal anomalies syndrome
disease|MONDO|11228,disease,MONDO,11228,"creases, infra-auricular cutaneous, with tall stature and advanced bone age"
disease|MONDO|11229,disease,MONDO,11229,ethylmalonic encephalopathy
disease|MONDO|1123,disease,MONDO,1123,chronic sphenoidal sinusitis
disease|MONDO|11230,disease,MONDO,11230,ossification of the posterior longitudinal ligament of the spine
disease|MONDO|11231,disease,MONDO,11231,"febrile seizures, familial, 2"
disease|MONDO|11232,disease,MONDO,11232,"migraine, familial hemiplegic, 2"
disease|MONDO|11233,disease,MONDO,11233,Axenfeld-Rieger syndrome type 3
disease|MONDO|11234,disease,MONDO,11234,auriculocondylar syndrome 1
disease|MONDO|11235,disease,MONDO,11235,pelvic dysplasia-arthrogryposis of lower limbs syndrome
disease|MONDO|11236,disease,MONDO,11236,hyperinsulinism due to glucokinase deficiency
disease|MONDO|11237,disease,MONDO,11237,"hyperlipidemia, combined, 1"
disease|MONDO|11238,disease,MONDO,11238,"chondrodysplasia punctata, brachytelephalangic, autosomal"
disease|MONDO|11239,disease,MONDO,11239,colobomatous macrophthalmia-microcornea syndrome
disease|MONDO|11240,disease,MONDO,11240,megalencephaly-capillary malformation-polymicrogyria syndrome
disease|MONDO|11241,disease,MONDO,11241,pseudoacromegaly with severe insulin resistance
disease|MONDO|11242,disease,MONDO,11242,Bartter disease type 4a
disease|MONDO|11243,disease,MONDO,11243,grange syndrome
disease|MONDO|11244,disease,MONDO,11244,Marshall-Smith syndrome
disease|MONDO|11245,disease,MONDO,11245,"ichthyosis, hystrix-like, with deafness"
